file_name,path,status,n_preview_cols,columns,likely_key_columns,likely_relevant_columns
html_visible_text_audit_test100_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\html_visible_text_audit_test100_v1_2.csv,ok,15,file_name | output_txt_name | cik | form | filing_date | input_path | output_path | status | raw_char_len | visible_char_len | visible_word_count_rough | contains_us_gaap_after_clean | contains_xbrli_after_clean | contains_ix_hidden_after_clean | error,cik,cik | filing_date | input_path | output_path | status
html_visible_text_audit_test20_v1_1.csv,C:\Users\LinDengdeng\Desktop\ai project\html_visible_text_audit_test20_v1_1.csv,ok,14,file_name | output_txt_name | cik | form | filing_date | input_path | output_path | status | raw_char_len | visible_char_len | visible_word_count_rough | contains_us_gaap_after_clean | contains_xbrli_after_clean | error,cik,cik | filing_date | input_path | output_path | status
html_visible_text_audit_test20_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\html_visible_text_audit_test20_v1_2.csv,ok,15,file_name | output_txt_name | cik | form | filing_date | input_path | output_path | status | raw_char_len | visible_char_len | visible_word_count_rough | contains_us_gaap_after_clean | contains_xbrli_after_clean | contains_ix_hidden_after_clean | error,cik,cik | filing_date | input_path | output_path | status
poe_ai_full_document_input_test100_v2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_full_document_input_test100_v2.csv,ok,16,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | full_document_text | full_document_char_len_before_cap | full_document_char_len | full_document_word_count_rough | cap_strategy | max_chars | was_capped | status | error,cik,cik | filing_date | filing_year | fiscal_year | cap_strategy | status
poe_ai_full_document_scores_test100_v2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_full_document_scores_test100_v2.csv,ok,32,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | full_document_text | full_document_char_len_before_cap | full_document_char_len | full_document_word_count_rough | cap_strategy | max_chars | was_capped | status | error | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | scored_at | attempts_used | text_char_len_sent_to_poe,cik,cik | filing_date | filing_year | fiscal_year | cap_strategy | status | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | scored_at | attempts_used
poe_ai_full_document_scores_v3_fulltext.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_full_document_scores_v3_fulltext.csv,ok,27,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | full_document_char_len | full_document_word_count_rough | text_char_len_sent_to_poe | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_full_document_score | AI_full_document_index_0_100 | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | scored_at | attempts_used,cik,cik | filing_date | filing_year | fiscal_year | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | scored_at | attempts_used
poe_ai_semantic_input_test100_v1_1.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_input_test100_v1_1.csv,ok,14,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_text | evidence_terms | n_evidence_windows | evidence_char_len | status | error | has_digital_evidence,cik,cik | filing_date | filing_year | fiscal_year | status
poe_ai_semantic_input_test100_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_input_test100_v1_2.csv,ok,19,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context,cik,cik | filing_date | filing_year | fiscal_year | status
poe_ai_semantic_input_test20.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_input_test20.csv,ok,14,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_text | evidence_terms | n_evidence_windows | evidence_char_len | status | error | has_digital_evidence,cik,cik | filing_date | filing_year | fiscal_year | status
poe_ai_semantic_input_test20_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_input_test20_v1_2.csv,ok,19,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context,cik,cik | filing_date | filing_year | fiscal_year | status
poe_ai_semantic_input_test20_v1_2_fixed.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_input_test20_v1_2_fixed.csv,ok,19,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context,cik,cik | filing_date | filing_year | fiscal_year | status
poe_ai_semantic_scores_test100_v1_1.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_scores_test100_v1_1.csv,ok,29,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_text | evidence_terms | n_evidence_windows | evidence_char_len | status | error | has_digital_evidence | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | scored_at | attempts_used,cik,cik | filing_date | filing_year | fiscal_year | status | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | scored_at | attempts_used
poe_ai_semantic_scores_test100_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_scores_test100_v1_2.csv,ok,34,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | scored_at | attempts_used,cik,cik | filing_date | filing_year | fiscal_year | status | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | scored_at | attempts_used
poe_ai_semantic_scores_test20.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_scores_test20.csv,ok,28,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_text | evidence_terms | n_evidence_windows | evidence_char_len | status | error | has_digital_evidence | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | raw_response | api_status | api_error | AI_semantic_score | AI_semantic_index_0_100 | poe_model | scored_at,cik,cik | filing_date | filing_year | fiscal_year | status | StrategicImportance | ImplementationStage | Explanation | api_status | AI_semantic_score | AI_semantic_index_0_100 | scored_at
poe_ai_semantic_scores_test20_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_scores_test20_v1_2.csv,ok,34,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | scored_at | attempts_used,cik,cik | filing_date | filing_year | fiscal_year | status | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | scored_at | attempts_used
poe_ai_semantic_scores_test20_v1_2_fixed.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_ai_semantic_scores_test20_v1_2_fixed.csv,ok,34,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | scored_at | attempts_used,cik,cik | filing_date | filing_year | fiscal_year | status | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | scored_at | attempts_used
poe_full_vs_evidence_input_test100_v1_3.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_full_vs_evidence_input_test100_v1_3.csv,ok,25,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context | evidence_char_len_num | evidence_bucket | form_upper | full_document_text | full_document_char_len | full_document_status,cik,cik | filing_date | filing_year | fiscal_year | status | full_document_status
poe_full_vs_evidence_input_test30_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_full_vs_evidence_input_test30_v1_2.csv,ok,25,file_name | filing_id | cik | form | filing_date | filing_year | fiscal_year | evidence_only_text | evidence_terms | n_evidence_windows | evidence_char_len | filing_context_text | filing_context_char_len | evidence_text | combined_input_char_len | status | error | has_digital_evidence | has_context | form_upper | evidence_char_len_num | AI_sample_bucket | full_document_text | full_document_char_len | full_document_status,cik,cik | filing_date | filing_year | fiscal_year | status | full_document_status
poe_full_vs_evidence_scores_test100_v1_3.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_full_vs_evidence_scores_test100_v1_3.csv,ok,24,filing_id | file_name | cik | form | filing_date | fiscal_year | input_mode | text_col | text_char_len | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | attempts_used | scored_at,cik,cik | filing_date | fiscal_year | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | attempts_used | scored_at
poe_full_vs_evidence_scores_test30_v1_2.csv,C:\Users\LinDengdeng\Desktop\ai project\poe_full_vs_evidence_scores_test30_v1_2.csv,ok,24,filing_id | file_name | cik | form | filing_date | fiscal_year | input_mode | text_col | text_char_len | InvestmentType | StrategicImportance | ImplementationStage | TimeHorizon | DigitalRelevance | Confidence | Explanation | AI_semantic_score | AI_semantic_index_0_100 | raw_response | api_status | api_error | poe_model | attempts_used | scored_at,cik,cik | filing_date | fiscal_year | StrategicImportance | ImplementationStage | Explanation | AI_semantic_score | AI_semantic_index_0_100 | api_status | attempts_used | scored_at
research_ready_bank_covid_panel_2020_2022.csv,C:\Users\LinDengdeng\Desktop\ai project\research_ready_bank_covid_panel_2020_2022.csv,ok,81,YEAR | CERT | NAMEFULL_x | n_branches | total_branch_deposits | bank_assets | bank_deposits | n_states | n_counties | n_msas | branch_lag | branch_growth | deposit_lag | deposit_growth | log_n_branches | log_total_branch_deposits | log_bank_assets | log_bank_deposits | bank_size_category | n_branches_lag | bank_assets_lag | bank_deposits_lag | delta_n_branches | asset_growth | bank_deposit_growth | n_base_branches | base_total_branch_deposits | branch_exp_avg_cases_per_100k_deposit_w | branch_exp_avg_cases_per_100k_equal_w | branch_exp_max_cases_per_100k_deposit_w | branch_exp_max_cases_per_100k_equal_w | branch_exp_avg_deaths_per_100k_deposit_w | branch_exp_avg_deaths_per_100k_equal_w | branch_exp_max_deaths_per_100k_deposit_w | branch_exp_max_deaths_per_100k_equal_w | branch_exp_covid_health_shock_deposit_w | branch_exp_covid_health_shock_equal_w | branch_exp_covid_health_shock_peak_deposit_w | branch_exp_covid_health_shock_peak_equal_w | branch_exp_covid_case_shock_deposit_w | branch_exp_covid_case_shock_equal_w | branch_exp_covid_policy_shock_deposit_w | branch_exp_covid_policy_shock_equal_w | branch_exp_covid_policy_shock_containment_deposit_w | branch_exp_covid_policy_shock_containment_equal_w | branch_exp_covid_policy_shock_government_response_deposit_w | branch_exp_covid_policy_shock_government_response_equal_w | NAMEFULL_y | hq_county_fips | hq_state | bank_assets_2019 | bank_deposits_2019 | hq_avg_cases_per_100k | hq_max_cases_per_100k | hq_avg_deaths_per_100k | hq_max_deaths_per_100k | hq_z_avg_cases_per_100k | hq_z_max_cases_per_100k | hq_z_avg_deaths_per_100k | hq_z_max_deaths_per_100k | hq_covid_health_shock | hq_covid_health_shock_peak | hq_covid_case_shock | hq_policy_stringency | hq_policy_government_response | hq_policy_containment_health | hq_policy_economic_support | hq_n_policy_days | hq_z_policy_stringency | hq_z_policy_government_response | hq_z_policy_containment_health | hq_z_policy_economic_support | hq_covid_policy_shock | hq_covid_policy_shock_containment | hq_covid_policy_shock_government_response | covid_health_exposure_main | covid_policy_exposure_main | covid_case_exposure_main | covid_overall_exposure_main | covid_health_exposure_branch_hq,YEAR,YEAR | total_branch_deposits | bank_assets | bank_deposits | n_states | log_total_branch_deposits | log_bank_assets | log_bank_deposits | bank_size_category | bank_assets_lag | bank_deposits_lag | asset_growth | base_total_branch_deposits | branch_exp_avg_cases_per_100k_deposit_w | branch_exp_avg_cases_per_100k_equal_w | branch_exp_max_cases_per_100k_deposit_w | branch_exp_max_cases_per_100k_equal_w | branch_exp_avg_deaths_per_100k_deposit_w | branch_exp_avg_deaths_per_100k_equal_w | branch_exp_max_deaths_per_100k_deposit_w | branch_exp_max_deaths_per_100k_equal_w | branch_exp_covid_health_shock_deposit_w | branch_exp_covid_health_shock_equal_w | branch_exp_covid_health_shock_peak_deposit_w | branch_exp_covid_health_shock_peak_equal_w | branch_exp_covid_case_shock_deposit_w | branch_exp_covid_case_shock_equal_w | branch_exp_covid_policy_shock_deposit_w | branch_exp_covid_policy_shock_equal_w | branch_exp_covid_policy_shock_containment_deposit_w | branch_exp_covid_policy_shock_containment_equal_w | branch_exp_covid_policy_shock_government_response_deposit_w | branch_exp_covid_policy_shock_government_response_equal_w | hq_state | bank_assets_2019 | bank_deposits_2019 | hq_avg_cases_per_100k | hq_max_cases_per_100k | hq_avg_deaths_per_100k | hq_max_deaths_per_100k | hq_z_avg_cases_per_100k | hq_z_max_cases_per_100k | hq_z_avg_deaths_per_100k | hq_z_max_deaths_per_100k | hq_covid_health_shock | hq_covid_health_shock_peak | hq_covid_case_shock | hq_policy_stringency | hq_policy_government_response | hq_policy_containment_health | hq_policy_economic_support | hq_n_policy_days | hq_z_policy_stringency | hq_z_policy_government_response | hq_z_policy_containment_health | hq_z_policy_economic_support | hq_covid_policy_shock | hq_covid_policy_shock_containment | hq_covid_policy_shock_government_response | covid_health_exposure_main | covid_policy_exposure_main | covid_case_exposure_main | covid_overall_exposure_main | covid_health_exposure_branch_hq | covid_policy_exposure_branch_hq
research_ready_bank_panel_2018_2025.csv,C:\Users\LinDengdeng\Desktop\ai project\research_ready_bank_panel_2018_2025.csv,ok,25,YEAR | CERT | NAMEFULL | n_branches | total_branch_deposits | bank_assets | bank_deposits | n_states | n_counties | n_msas | branch_lag | branch_growth | deposit_lag | deposit_growth | log_n_branches | log_total_branch_deposits | log_bank_assets | log_bank_deposits | bank_size_category | n_branches_lag | bank_assets_lag | bank_deposits_lag | delta_n_branches | asset_growth | bank_deposit_growth,YEAR,YEAR | total_branch_deposits | bank_assets | bank_deposits | n_states | log_total_branch_deposits | log_bank_assets | log_bank_deposits | bank_size_category | bank_assets_lag | bank_deposits_lag | asset_growth
research_ready_county_market_panel_2018_2025.csv,C:\Users\LinDengdeng\Desktop\ai project\research_ready_county_market_panel_2018_2025.csv,ok,22,YEAR | STCNTYBR | CNTYNAMB | STALPBR | market_deposits | n_branches | n_banks | HHI | max_market_share | log_market_deposits | log_n_branches | log_n_banks | competition_index | concentration_category | market_deposits_lag | HHI_lag | n_banks_lag | n_branches_lag | market_deposit_growth | delta_HHI | delta_n_banks | delta_n_branches,YEAR,YEAR | market_deposits | log_market_deposits | concentration_category | market_deposits_lag
research_ready_stock_covid_panel_2020_2022.csv,C:\Users\LinDengdeng\Desktop\ai project\research_ready_stock_covid_panel_2020_2022.csv,ok,74,GVKEY | datadate | fyearq | fqtr | indfmt | consol | popsrc | datafmt | tic | curcdq | datacqtr | datafqtr | atq | cshoq | niq | costat | prccq | sic | YEAR | CONM | TIC | CUSIP | CIK | SIC | NAICS | PERMCO | PERMNO | LPERMCO | LPERMNO | LINKDT | LINKENDDT | LINKTYPE | LINKPRIM | RSSDID | RSSDHCR | FRB_NAME | FRB_INST_TYPE | RSSD_START_DATE | RSSD_END_DATE | LINK_OVERLAP | LINK_OVERLAP_FLAG | NAMEHCR | n_base_branches_hcr | n_base_bank_subsidiaries | base_total_branch_deposits_hcr | hcr_exp_avg_cases_per_100k_deposit_w | hcr_exp_avg_cases_per_100k_equal_w | hcr_exp_max_cases_per_100k_deposit_w | hcr_exp_max_cases_per_100k_equal_w | hcr_exp_avg_deaths_per_100k_deposit_w | hcr_exp_avg_deaths_per_100k_equal_w | hcr_exp_max_deaths_per_100k_deposit_w | hcr_exp_max_deaths_per_100k_equal_w | hcr_exp_covid_health_shock_deposit_w | hcr_exp_covid_health_shock_equal_w | hcr_exp_covid_health_shock_peak_deposit_w | hcr_exp_covid_health_shock_peak_equal_w | hcr_exp_covid_case_shock_deposit_w | hcr_exp_covid_case_shock_equal_w | hcr_exp_covid_policy_shock_deposit_w | hcr_exp_covid_policy_shock_equal_w | hcr_exp_covid_policy_shock_containment_deposit_w | hcr_exp_covid_policy_shock_containment_equal_w | hcr_exp_covid_policy_shock_government_response_deposit_w | hcr_exp_covid_policy_shock_government_response_equal_w | covid_health_exposure_main_hcr | covid_case_exposure_main_hcr | covid_policy_exposure_main_hcr | covid_overall_exposure_main_hcr | mktcap_q | roa_q | log_assets_q | log_mktcap_q | year_quarter,GVKEY | datadate | tic | YEAR | TIC | CIK,GVKEY | datadate | fyearq | datafmt | tic | datacqtr | datafqtr | atq | niq | costat | YEAR | TIC | CIK | RSSD_START_DATE | RSSD_END_DATE | base_total_branch_deposits_hcr | hcr_exp_avg_cases_per_100k_deposit_w | hcr_exp_avg_cases_per_100k_equal_w | hcr_exp_max_cases_per_100k_deposit_w | hcr_exp_max_cases_per_100k_equal_w | hcr_exp_avg_deaths_per_100k_deposit_w | hcr_exp_avg_deaths_per_100k_equal_w | hcr_exp_max_deaths_per_100k_deposit_w | hcr_exp_max_deaths_per_100k_equal_w | hcr_exp_covid_health_shock_deposit_w | hcr_exp_covid_health_shock_equal_w | hcr_exp_covid_health_shock_peak_deposit_w | hcr_exp_covid_health_shock_peak_equal_w | hcr_exp_covid_case_shock_deposit_w | hcr_exp_covid_case_shock_equal_w | hcr_exp_covid_policy_shock_deposit_w | hcr_exp_covid_policy_shock_equal_w | hcr_exp_covid_policy_shock_containment_deposit_w | hcr_exp_covid_policy_shock_containment_equal_w | hcr_exp_covid_policy_shock_government_response_deposit_w | hcr_exp_covid_policy_shock_government_response_equal_w | covid_health_exposure_main_hcr | covid_case_exposure_main_hcr | covid_policy_exposure_main_hcr | covid_overall_exposure_main_hcr | roa_q | log_assets_q | year_quarter
research_ready_stock_covid_panel_2020_2022_time_aware.csv,C:\Users\LinDengdeng\Desktop\ai project\research_ready_stock_covid_panel_2020_2022_time_aware.csv,ok,82,_stock_row_id | GVKEY | datadate | fyearq | fqtr | indfmt | consol | popsrc | datafmt | tic | curcdq | datacqtr | datafqtr | atq | cshoq | niq | costat | prccq | sic | YEAR | CONM | TIC | CUSIP | CIK | SIC | NAICS | PERMCO | PERMNO | LPERMCO | LPERMNO | LINKDT | LINKENDDT | LINKTYPE | LINKPRIM | RSSDID | RSSDHCR | FRB_NAME | FRB_INST_TYPE | RSSD_START_DATE | RSSD_END_DATE | LINK_OVERLAP | LINKDT_FILLED | LINKENDDT_FILLED | RSSD_START_DATE_FILLED | RSSD_END_DATE_FILLED | active_ccm_link | active_rssd_link | active_both_links | link_priority | linkprim_priority | NAMEHCR | n_base_branches_hcr | n_base_bank_subsidiaries | base_total_branch_deposits_hcr | hcr_exp_avg_cases_per_100k_deposit_w | hcr_exp_avg_cases_per_100k_equal_w | hcr_exp_max_cases_per_100k_deposit_w | hcr_exp_max_cases_per_100k_equal_w | hcr_exp_avg_deaths_per_100k_deposit_w | hcr_exp_avg_deaths_per_100k_equal_w | hcr_exp_max_deaths_per_100k_deposit_w | hcr_exp_max_deaths_per_100k_equal_w | hcr_exp_covid_health_shock_deposit_w | hcr_exp_covid_health_shock_equal_w | hcr_exp_covid_health_shock_peak_deposit_w | hcr_exp_covid_health_shock_peak_equal_w | hcr_exp_covid_case_shock_deposit_w | hcr_exp_covid_case_shock_equal_w | hcr_exp_covid_policy_shock_deposit_w | hcr_exp_covid_policy_shock_equal_w | hcr_exp_covid_policy_shock_containment_deposit_w | hcr_exp_covid_policy_shock_containment_equal_w | hcr_exp_covid_policy_shock_government_response_deposit_w | hcr_exp_covid_policy_shock_government_response_equal_w | covid_health_exposure_main_hcr | covid_case_exposure_main_hcr | covid_policy_exposure_main_hcr | covid_overall_exposure_main_hcr | mktcap_q | roa_q,GVKEY | datadate | tic | YEAR | TIC | CIK,GVKEY | datadate | fyearq | datafmt | tic | datacqtr | datafqtr | atq | niq | costat | YEAR | TIC | CIK | RSSD_START_DATE | RSSD_END_DATE | RSSD_START_DATE_FILLED | RSSD_END_DATE_FILLED | base_total_branch_deposits_hcr | hcr_exp_avg_cases_per_100k_deposit_w | hcr_exp_avg_cases_per_100k_equal_w | hcr_exp_max_cases_per_100k_deposit_w | hcr_exp_max_cases_per_100k_equal_w | hcr_exp_avg_deaths_per_100k_deposit_w | hcr_exp_avg_deaths_per_100k_equal_w | hcr_exp_max_deaths_per_100k_deposit_w | hcr_exp_max_deaths_per_100k_equal_w | hcr_exp_covid_health_shock_deposit_w | hcr_exp_covid_health_shock_equal_w | hcr_exp_covid_health_shock_peak_deposit_w | hcr_exp_covid_health_shock_peak_equal_w | hcr_exp_covid_case_shock_deposit_w | hcr_exp_covid_case_shock_equal_w | hcr_exp_covid_policy_shock_deposit_w | hcr_exp_covid_policy_shock_equal_w | hcr_exp_covid_policy_shock_containment_deposit_w | hcr_exp_covid_policy_shock_containment_equal_w | hcr_exp_covid_policy_shock_government_response_deposit_w | hcr_exp_covid_policy_shock_government_response_equal_w | covid_health_exposure_main_hcr | covid_case_exposure_main_hcr | covid_policy_exposure_main_hcr | covid_overall_exposure_main_hcr | roa_q | log_assets_q
revised_traditional_filing_level_scores_v2.csv,C:\Users\LinDengdeng\Desktop\ai project\revised_traditional_filing_level_scores_v2.csv,ok,11,CIK | accession_number | clean_text_path | total_words_v2 | deployment_count_v2 | capability_count_v2 | risk_count_v2 | deployment_density_v2 | capability_density_v2 | risk_density_v2 | status_v2,CIK,CIK | clean_text_path | status_v2
sec_10k_10q_submissions_index.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_10k_10q_submissions_index.csv,ok,11,CIK | CIK10 | company_name_sec | form | filing_date | report_date | accession_number | primary_document | primary_doc_description | report_year | report_month,CIK,CIK | CIK10 | filing_date | report_date | report_year
sec_10k_10q_submissions_index_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_10k_10q_submissions_index_2018_2024.csv,ok,11,CIK | CIK10 | company_name_sec | form | filing_date | report_date | accession_number | primary_document | primary_doc_description | report_year | report_quarter,CIK,CIK | CIK10 | filing_date | report_date | report_year
sec_clean_text_index_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_clean_text_index_2018_2024.csv,ok,8,CIK | form | filing_date | accession_number | raw_path | clean_text_path | text_length | status,CIK,CIK | filing_date | raw_path | clean_text_path | status
sec_digital_filing_level_scores_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_digital_filing_level_scores_2018_2024.csv,ok,19,CIK | accession_number | clean_text_path | text_length | total_words | deployment_keyword_count | capability_keyword_count | ai_data_keyword_count | risk_keyword_count | deployment_keyword_density | capability_keyword_density | ai_data_keyword_density | risk_keyword_density | n_keyword_hits | n_windows | matched_keywords | keyword_windows | has_digital_keywords | processing_status,CIK,CIK | clean_text_path | ai_data_keyword_count | ai_data_keyword_density | matched_keywords | processing_status
sec_digital_windows_traditional_scores_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_digital_windows_traditional_scores_2018_2024.csv,ok,42,GVKEY | tic | CIK | YEAR | fqtr | datadate | expected_form | CIK10 | company_name_sec | form | filing_date | report_date | accession_number | primary_document | primary_doc_description | report_year | report_quarter | date_distance | sec_document_url | clean_text_path | text_length | status | total_words | deployment_keyword_count | capability_keyword_count | ai_data_keyword_count | risk_keyword_count | deployment_keyword_density | capability_keyword_density | ai_data_keyword_density | risk_keyword_density | n_keyword_hits | n_windows | matched_keywords | keyword_windows | has_digital_keywords | processing_status | z_deployment_density | z_capability_density | z_ai_data_density | z_risk_density | traditional_deployment_score,GVKEY | tic | CIK | YEAR | datadate,GVKEY | tic | CIK | YEAR | datadate | CIK10 | filing_date | report_date | report_year | date_distance | clean_text_path | status | ai_data_keyword_count | ai_data_keyword_density | matched_keywords | processing_status | z_ai_data_density
sec_filing_download_log_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_filing_download_log_2018_2024.csv,ok,7,CIK | form | filing_date | accession_number | url | local_path | status,CIK,CIK | filing_date | local_path | status
sec_filing_download_log_checkpoint.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_filing_download_log_checkpoint.csv,ok,9,CIK | form | filing_date | accession_number | primary_document | url | local_path | status | bytes,CIK,CIK | filing_date | local_path | status
sec_filing_keyword_summary_v2_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_filing_keyword_summary_v2_2018_2024.csv,ok,22,GVKEY | tic | CIK | YEAR | fqtr | datadate | expected_form | form | filing_date | report_date | accession_number | primary_document | total_keyword_hits | n_unique_keywords | deployment_hits | capability_hits | risk_hits | total_words | total_keyword_density_per_1000_words | deployment_density_per_1000_words | capability_density_per_1000_words | risk_density_per_1000_words,GVKEY | tic | CIK | YEAR | datadate,GVKEY | tic | CIK | YEAR | datadate | filing_date | report_date | n_unique_keywords
sec_filing_matches_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_filing_matches_2018_2024.csv,ok,19,GVKEY | tic | CIK | YEAR | fqtr | datadate | expected_form | CIK10 | company_name_sec | form | filing_date | report_date | accession_number | primary_document | primary_doc_description | report_year | report_quarter | date_distance | sec_document_url,GVKEY | tic | CIK | YEAR | datadate,GVKEY | tic | CIK | YEAR | datadate | CIK10 | filing_date | report_date | report_year | date_distance
sec_filing_matches_2020_2022.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_filing_matches_2020_2022.csv,ok,20,GVKEY | tic | CIK | YEAR | fqtr | datadate | expected_form | CIK10 | company_name_sec | form | filing_date | report_date | accession_number | primary_document | primary_doc_description | report_year | report_month | report_quarter | date_distance | sec_document_url,GVKEY | tic | CIK | YEAR | datadate,GVKEY | tic | CIK | YEAR | datadate | CIK10 | filing_date | report_date | report_year | date_distance
sec_filing_targets_2018_2024.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_filing_targets_2018_2024.csv,ok,7,GVKEY | tic | CIK | YEAR | fqtr | datadate | expected_form,GVKEY | tic | CIK | YEAR | datadate,GVKEY | tic | CIK | YEAR | datadate
sec_filing_targets_2020_2022.csv,C:\Users\LinDengdeng\Desktop\ai project\sec_filing_targets_2020_2022.csv,ok,7,GVKEY | tic | CIK | YEAR | fqtr | datadate | expected_form,GVKEY | tic | CIK | YEAR | datadate,GVKEY | tic | CIK | YEAR | datadate
